author_1_name,author_2_name,year,collaboration_count
"Philip, T.","Vacca, R.",2022,1
"Philip, T.","Richman, T.",2022,1
"Philip, T.","Tran, T. C.",2022,1
"Philip, T.","Wei, X.",2022,1
"Richman, T.","Marei, A.",2022,1
"Richman, T.","Rubin, A.",2022,1
"Richman, T.","Amato, A.",2022,1
"Richman, T.","Brown, B. A.",2022,1
"Richman, T.","McBride, C.",2022,1
"Richman, T.","Varda, C.",2022,1
"Richman, T.","Pimentel, D. R.",2022,1
"Richman, T.","Beale, J.",2022,1
"Richman, T.","Polman, J. L.",2022,1
"Richman, T.","Herrenkohl, L.",2022,1
"Richman, T.","Tes, M.",2022,1
"Richman, T.","Orfanos, M.",2022,1
"Richman, T.","Silander, M.",2022,1
"Richman, T.","Bakal, M.",2022,1
"Richman, T.","Mann, M.",2022,1
"Richman, T.","Woods, P. J.",2022,1
"Richman, T.","Bhargava, P.",2022,1
"Richman, T.","Vacca, R.",2022,1
"Richman, T.","Tran, T. C.",2022,1
"Richman, T.","Wei, X.",2022,1
"Weatherby, T. S.","Burde, J.",2022,1
"Weatherby, T. S.","Wilhelm, T.",2022,1
"Wilhelm, T.","Burde, J.",2022,1
"Worsley, T.","Clyburn, J.",2022,1
"Worsley, T.","Heredia, S. C.",2022,1
"Törmänen, T.","Kuivila, H.",2022,1
"Törmänen, T.","Mikkonen, K.",2022,1
"Törmänen, T.","Pramila-Savukoski, S.",2022,1
"Seidel, T.","Codreanu, E.",2022,1
"Seidel, T.","Nickl, M.",2022,1
"Xu, T.","Dong, C.",2022,1
"Xu, T.","Wang, T.",2022,1
"Zhang, T.","Jiang, B.",2022,1
"Li, T.","Makori, H.",2022,1
"Li, T.","Simani, M. C.",2022,1
"Li, T.","Richar, S.",2022,1
"Moher, T.","Shapiro, B. R.",2022,1
"Moher, T.","Mercier, E.",2022,1
"Moher, T.","Planey, J.",2022,1
"Moher, T.","Roberts, J.",2022,1
"Moher, T.","Slotta, J.",2022,1
"Moher, T.","Kang, J.",2022,1
"Moher, T.","Danish, J.",2022,1
"Moher, T.","Germinaro, K.",2022,1
"Moher, T.","Taylor, K. H.",2022,1
"Moher, T.","Leinart, K.",2022,1
"Moher, T.","Zeng, L.",2022,1
"Moher, T.","Zhou, M.",2022,1
"Moher, T.","Vickery, M.",2022,1
"Moher, T.","Kimball, N.",2022,1
"Moher, T.","Lindgren, R.",2022,1
"Moher, T.","Pea, R.",2022,1
"Moher, T.","Gilliam, S.",2022,1
"Moher, T.","Kim, T.",2022,1
"Moher, T.","Kumar, V.",2022,1
"Yeh, T.","Guggenheim, A.",2022,1
"Yeh, T.","Perret, B.",2022,1
"Yeh, T.","Akram, B.",2022,1
"Yeh, T.","Breazeal, C.",2022,1
"Yeh, T.","Long, D.",2022,1
"Yeh, T.","Wilson, E.",2022,1
"Yeh, T.","Castro-Norwood, F.",2022,1
"Yeh, T.","Stump, G. S.",2022,1
"Yeh, T.","Lin, G. C.",2022,1
"Yeh, T.","Carter, J.",2022,1
"Yeh, T.","Tian, J.",2022,1
"Yeh, T.","Moore, K.",2022,1
"Yeh, T.","McDermott, K.",2022,1
"Yeh, T.","Aliabadi, R.",2022,1
"Yeh, T.","Yoder, S.",2022,1
"Nagashima, T.","Bartel, A. N.",2022,1
"Nagashima, T.","Silla, E. M.",2022,1
"Nagashima, T.","Ling, E.",2022,1
"Nagashima, T.","Alibali, M. W.",2022,1
"Nagashima, T.","Vest, N. A.",2022,1
"Nagashima, T.","Tseng, S.",2022,1
"Rogat, T. K.","Holmes, A.",2022,1
"Rogat, T. K.","Traynor, A.",2022,1
"Rogat, T. K.","Fujii, R.",2022,1
"Rogat, T. K.","Adeoye, T. F.",2022,1
"Mochizuki, T.","Cottone, A. M.",2022,1
"Mochizuki, T.","Durik, A. M.",2022,1
"Mochizuki, T.","Stiso, C.",2022,1
"Mochizuki, T.","Georgen, C.",2022,1
"Mochizuki, T.","Murphy, D.",2022,1
"Mochizuki, T.","Tal-Savir, D.",2022,1
"Mochizuki, T.","Adah, E.",2022,1
"Mochizuki, T.","Winchester, E.",2022,1
"Mochizuki, T.","Yamaguchi, E.",2022,1
"Mochizuki, T.","Manz, E.",2022,1
"Mochizuki, T.","Abed, F.",2022,1
"Mochizuki, T.","Oura, H.",2022,1
"Mochizuki, T.","Khaung, H. M.",2022,1
"Mochizuki, T.","Hussain-Abidi, H.",2022,1
"Mochizuki, T.","Leung, J. S. C.",2022,1
"Mochizuki, T.","Zhou, J.",2022,1
"Mochizuki, T.","Higgs, K.",2022,1
"Mochizuki, T.","Easley, K.",2022,1
"Mochizuki, T.","Rupp, K.",2022,1
"Mochizuki, T.","Berland, L.",2022,1
"Mochizuki, T.","Britt, M. A.",2022,1
"Mochizuki, T.","Swe, M. M.",2022,1
"Mochizuki, T.","Av-Shalom, N. Y.",2022,1
"Mochizuki, T.","Noushad, N. F.",2022,1
"Mochizuki, T.","Zimmerman, R. M.",2022,1
"Mochizuki, T.","McGee-Tekula, R.",2022,1
"Mochizuki, T.","Duncan, R. G.",2022,1
"Mochizuki, T.","Barzilai, S.",2022,1
"Mochizuki, T.","Sekine, S.",2022,1
"Mochizuki, T.","Mor-Hagani, S.",2022,1
"Mochizuki, T.","McGee, S.",2022,1
"Mochizuki, T.","Ryan, Z.",2022,1
"Dobie, T. E.","Warner, C.",2022,1
"Dobie, T. E.","Dias, L.",2022,1
"Tran, T. C.","Brown, B. A.",2022,1
"Tran, T. C.","Knight, D.",2022,1
"Tran, T. C.","Pimentel, D. R.",2022,1
"Tran, T. C.","Beale, J.",2022,1
"Tran, T. C.","Orfanos, M.",2022,1
"Tran, T. C.","Mann, M.",2022,1
"Tran, T. C.","Bhargava, P.",2022,1
"Tibu, T.","Mazalek, A.",2022,1
"Tibu, T.","Zheng, L.",2022,1
"Tibu, T.","Zaccagnini, L.",2022,1
"Tibu, T.","Hadinezhad, S.",2022,1
"Boz, T.","Allexsaht-Snider, M.",2022,1
"Aldemir, T.","Ndubuisi, A.",2022,1
"Aldemir, T.","Avdullahu, A.",2022,1
"Aldemir, T.","Wershofen, B.",2022,1
"Aldemir, T.","Rosé, C. P.",2022,1
"Aldemir, T.","Marzi, E.",2022,1
"Aldemir, T.","Tunnigkeit, I.",2022,1
"Aldemir, T.","Zottmann, J.",2022,1
"Aldemir, T.","Bovert, L. F. V.",2022,1
"Aldemir, T.","Schmittchen, M.",2022,1
"Aldemir, T.","Fischer, M. R.",2022,1
"Aldemir, T.","Witti, M.",2022,1
"Mondol, T. C.","Kuba, R.",2022,1
"Mondol, T. C.","Jung, S.",2022,1
"Asino, T. I.","Young, P. A.",2022,1
"Nousiainen, T.","Juntunen, M.",2022,1
"Nousiainen, T.","Näykki, P.",2022,1
"Gampp, T.","Chen, K. B.",2022,1
"Lark, T. J.","Barford, C.",2022,1
"Lee, U.","Cheng, B. H.",2022,1
"Lee, U.","Wegemer, C.",2022,1
"Lee, U.","Poortman, C.",2022,1
"Lee, U.","Benichou, M.",2022,1
"Lee, U.","Arce-Trigatti, P.",2022,1
"Lee, U.","Clarke, S. N.",2022,1
"Lee, U.","Leung, V.",2022,1
"Gavish, U.","Alexander, H.",2022,1
"Gavish, U.","Novis-Deustsch, N.",2022,1
"Gavish, U.","Yehi-Shalom, O.",2022,1
"Wilensky, U.","Wagh, A.",2022,1
"Wilensky, U.","Davey, B.",2022,1
"Wilensky, U.","Fernandez, C.",2022,1
"Wilensky, U.","Wendel, D.",2022,1
"Wilensky, U.","Langbeheim, E.",2022,1
"Wilensky, U.","Bumbacher, E.",2022,1
"Wilensky, U.","Klopfer, E.",2022,1
"Wilensky, U.","Hel-Or, H.",2022,1
"Wilensky, U.","Kelter, J.",2022,1
"Wilensky, U.","Saba, J.",2022,1
"Wilensky, U.","Zhao, L.",2022,1
"Wilensky, U.","Blikstein, P.",2022,1
"Wilensky, U.","Lopes, R. D. D.",2022,1
"Wilensky, U.","Levy, S. T.",2022,1
"Wilensky, U.","Fuhrmann, T.",2022,1
"Corneloup, V.","Zenasni, F.",2022,1
"Nachtigall, V.","Bunnenberg, C.",2022,1
"Nachtigall, V.","Lewers, E.",2022,1
"Nachtigall, V.","Rolka, K.",2022,1
"Nachtigall, V.","Hagenkötter, R.",2022,1
"Nachtigall, V.","Yek, S.",2022,1
"Yip, V. W. Y.","Goodwin, A. L.",2022,1
"Yip, V. W. Y.","Russell, B.",2022,1
"Yip, V. W. Y.","Not, C.",2022,1
"Yip, V. W. Y.","Williams, G. A.",2022,1
"Yip, V. W. Y.","Leung, J. S. C.",2022,1
"Yip, V. W. Y.","Chan, K. K. H.",2022,1
"Bermudez, V.","Bustamante, A.",2022,1
"Echeverria, V.","Guo, B.",2022,1
"Echeverria, V.","Li, C.",2022,1
"Echeverria, V.","Yang, K.",2022,1
"Echeverria, V.","Bathala, V.",2022,1
"Echeverria, V.","Huang, W.",2022,1
"Echeverria, V.","Kang, Z.",2022,1
"Svihla, V.","Hubka, C.",2022,1
"Svihla, V.","Chi, E.",2022,1
"Svihla, V.","Wilson-Fetrow, M.",2022,1
"Mehto, V.","Kangas, K.",2022,1
"Mehto, V.","Kawasaki, M.",2022,1
"Mehto, V.","Bosch, N.",2022,1
"Christodoulou, V.","Lilford, B.",2022,1
"Christodoulou, V.","Karpasitis, C.",2022,1
"Christodoulou, V.","Joselowitz, J.",2022,1
"Christodoulou, V.","De-Vos, M.",2022,1
"Christodoulou, V.","Muraleedharan, S.",2022,1
"Gashaj, V.","Trninić, D.",2022,1
"Gashaj, V.","Poikonen, H.",2022,1
"Gashaj, V.","Hoffmann, S.",2022,1
"Michalchik, V.","Aquino-Robles, L.",2022,1
"Michalchik, V.","Velasquez, V.",2022,1
"Michalchik, V.","Cabadas, X.",2022,1
"Aharonson, V.","Lilford, B.",2022,1
"Aharonson, V.","Karpasitis, C.",2022,1
"Aharonson, V.","Joselowitz, J.",2022,1
"Aharonson, V.","De-Vos, M.",2022,1
"Aharonson, V.","Muraleedharan, S.",2022,1
"Aharonson, V.","Christodoulou, V.",2022,1
"Andric, V.","Mazalek, A.",2022,1
"Andric, V.","Yang, L.",2022,1
"Andric, V.","Zheng, L.",2022,1
"Andric, V.","Zaccagnini, L.",2022,1
"Andric, V.","Hadinezhad, S.",2022,1
"Andric, V.","Tibu, T.",2022,1
"Cavera, V. L.","Chinn, C. A.",2022,1
"Cavera, V. L.","El-Moslimany, H.",2022,1
"Cavera, V. L.","Duncan, R. G.",2022,1
"Lee, V. R.","Cottone, A. M.",2022,1
"Lee, V. R.","Rubin, A.",2022,1
"Lee, V. R.","Barton, A. C.",2022,1
"Lee, V. R.","Amato, A.",2022,1
"Lee, V. R.","Brown, B. A.",2022,1
"Lee, V. R.","McBride, C.",2022,1
"Lee, V. R.","Varda, C.",2022,1
"Lee, V. R.","Chinn, C. A.",2022,1
"Lee, V. R.","Roberto, C.",2022,1
"Lee, V. R.","Graville, C.",2022,1
"Lee, V. R.","Pimentel, D. R.",2022,1
"Lee, V. R.","Greenberg, D.",2022,1
"Lee, V. R.","Kyza, E. A.",2022,1
"Lee, V. R.","Reigh, E.",2022,1
"Lee, V. R.","Hussain-Abidi, H.",2022,1
"Lee, V. R.","Dubovi, I.",2022,1
"Lee, V. R.","Tabak, I.",2022,1
"Lee, V. R.","Beale, J.",2022,1
"Lee, V. R.","Polman, J. L.",2022,1
"Lee, V. R.","Radinsky, J.",2022,1
"Lee, V. R.","DesPortes, K.",2022,1
"Lee, V. R.","Herrenkohl, L.",2022,1
"Lee, V. R.","Welch, L.",2022,1
"Lee, V. R.","Tes, M.",2022,1
"Lee, V. R.","Orfanos, M.",2022,1
"Lee, V. R.","Silander, M.",2022,1
"Lee, V. R.","Bakal, M.",2022,1
"Lee, V. R.","Mann, M.",2022,1
"Lee, V. R.","Wilkerson, M.",2022,1
"Lee, V. R.","Noushad, N.",2022,1
"Lee, V. R.","Woods, P. J.",2022,1
"Lee, V. R.","Bhargava, P.",2022,1
"Lee, V. R.","Vacca, R.",2022,1
"Lee, V. R.","Sommer, S.",2022,1
"Lee, V. R.","Yoon, S. A.",2022,1
"Lee, V. R.","Philip, T.",2022,1
"Lee, V. R.","Richman, T.",2022,1
"Lee, V. R.","Tran, T. C.",2022,1
"Lee, V. R.","Shehzad, U.",2022,1
"Lee, V. R.","Delaney, V.",2022,1
"Lee, V. R.","Wei, X.",2022,1
"Hand, V.","Mendoza, E.",2022,1
"Hand, V.","Mackey, J.",2022,1
"Hand, V.","Frierson, M.",2022,1
"Hand, V.","Byun, S.",2022,1
"Bathala, V.","Li, C.",2022,1
"Bathala, V.","Huang, W.",2022,1
"Aleven, V.","Bartel, A. N.",2022,1
"Aleven, V.","Saleh, A.",2022,1
"Aleven, V.","Guo, B.",2022,1
"Aleven, V.","Mott, B.",2022,1
"Aleven, V.","Kim, C.",2022,1
"Aleven, V.","Li, C.",2022,1
"Aleven, V.","Silla, E. M.",2022,1
"Aleven, V.","Ling, E.",2022,1
"Aleven, V.","Biswas, G.",2022,1
"Aleven, V.","Bae, H.",2022,1
"Aleven, V.","Lester, J.",2022,1
"Aleven, V.","Yang, K.",2022,1
"Aleven, V.","Glazewski, K. D.",2022,1
"Aleven, V.","Worsley, M.",2022,1
"Aleven, V.","Alibali, M. W.",2022,1
"Aleven, V.","Vest, N. A.",2022,1
"Aleven, V.","Singh, P.",2022,1
"Aleven, V.","Passonneau, R.",2022,1
"Aleven, V.","Tseng, S.",2022,1
"Aleven, V.","Brush, T.",2022,1
"Aleven, V.","Nagashima, T.",2022,1
"Aleven, V.","Echeverria, V.",2022,1
"Aleven, V.","Bathala, V.",2022,1
"Aleven, V.","Goss, W.",2022,1
"Aleven, V.","Huang, W.",2022,1
"Aleven, V.","Kang, Z.",2022,1
"Flood, V. J.","Sheridan, M.",2022,1
"Flood, V. J.","Wang, X. C.",2022,1
"Gupta, V.","Sadananda, A.",2022,1
"Gupta, V.","Singh, S.",2022,1
"Gupta, V.","Atar, S.",2022,1
"Kumar, V.","Shapiro, B. R.",2022,1
"Kumar, V.","Mercier, E.",2022,1
"Kumar, V.","Planey, J.",2022,1
"Kumar, V.","Roberts, J.",2022,1
"Kumar, V.","Slotta, J.",2022,1
"Kumar, V.","Kang, J.",2022,1
"Kumar, V.","Danish, J.",2022,1
"Kumar, V.","Germinaro, K.",2022,1
"Kumar, V.","Taylor, K. H.",2022,1
"Kumar, V.","Leinart, K.",2022,1
"Kumar, V.","Zeng, L.",2022,1
"Kumar, V.","Zhou, M.",2022,1
"Kumar, V.","Vickery, M.",2022,1
"Kumar, V.","Pea, R.",2022,1
"Kumar, V.","Gilliam, S.",2022,1
"Kumar, V.","Kim, T.",2022,1
"Badhe, V.","Priyadarshini, R.",2022,1
"Popov, V.","Gabelica, C.",2022,1
"Sabanwar, V.","Gudla, A.",2022,1
"Sabanwar, V.","Kamone, I.",2022,1
"Sabanwar, V.","Arya, K.",2022,1
"Sabanwar, V.","Trimukhe, P.",2022,1
"Leung, V.","Lee, B.",2022,1
"Leung, V.","Sushil, S.",2022,1
"Leung, V.","Clarke, S. N.",2022,1
"Leung, V.","Tripathi, T.",2022,1
"Lim, V.","Eloy, A.",2022,1
"Lim, V.","Stornaiuolo, A.",2022,1
"Lim, V.","Chance, B.",2022,1
"Lim, V.","McBride, C.",2022,1
"Lim, V.","Fagan, E.",2022,1
"Lim, V.","Davidesco, I.",2022,1
"Lim, V.","Wolf, J.",2022,1
"Lim, V.","Stiles, J.",2022,1
"Lim, V.","Naipaul, J.",2022,1
"Lim, V.","Louie, J.",2022,1
"Lim, V.","Rubel, L.",2022,1
"Lim, V.","Peralta, L. M.",2022,1
"Lim, V.","Stephens, L.",2022,1
"Lim, V.","Tes, M.",2022,1
"Lim, V.","Silander, M.",2022,1
"Lim, V.","Glaser, N.",2022,1
"Lim, V.","Vacca, R.",2022,1
"Lim, V.","Roy, S.",2022,1
"Lim, V.","Wei, X.",2022,1
"Lee, V. Y. A.","Ong, A.",2022,1
"Lee, V. Y. A.","Teo, C. L.",2022,1
"Ngo, V.","Sales, A.",2022,1
"Hebert, W.","Haro, A.",2022,1
"Zhang, W. C.","Wang, Y.",2022,1
"Roldan, W.","Bustamante, A.",2022,1
"Roldan, W.","Garcia, L.",2022,1
"Roldan, W.","Bermudez, V.",2022,1
"Chen, W.","Chai, A.",2022,1
"Chen, W.","Tan, J.",2022,1
"Chen, W.","Su, J.",2022,1
"Chen, W.",Lyna,2022,1
"Chen, W.","Lyu, Q.",2022,1
"Chen, W.","Han, Y.",2022,1
"Verwey, W. B.","Veldkamp, B. P.",2022,1
"Finzer, W.","Guggenheim, A.",2022,1
"Finzer, W.","Sezen-Barrie, A.",2022,1
"Finzer, W.","Perret, B.",2022,1
"Finzer, W.","Walsh, B.",2022,1
"Finzer, W.","Akram, B.",2022,1
"Finzer, W.","Fitzgerald, B.",2022,1
"Finzer, W.","Roche, B.",2022,1
"Finzer, W.","Dalton, B.",2022,1
"Finzer, W.","Tatar, C.",2022,1
"Finzer, W.","Morrison, D. L.",2022,1
"Finzer, W.","Fegan, E.",2022,1
"Finzer, W.","Castro-Norwood, F.",2022,1
"Finzer, W.","Zhang, H.",2022,1
"Finzer, W.","Lee, I.",2022,1
"Finzer, W.","Fiacco, J.",2022,1
"Finzer, W.","Louie, J.",2022,1
"Finzer, W.","Moore, K.",2022,1
"Finzer, W.","McDermott, K.",2022,1
"Finzer, W.","Wiedemann, K.",2022,1
"Finzer, W.","Waterman, K.",2022,1
"Finzer, W.","Buffington, P.",2022,1
"Finzer, W.","Yoder, S.",2022,1
"Finzer, W.","Forsyth, S.",2022,1
"Finzer, W.","Yeh, T.",2022,1
"Finzer, W.","Payne, W.",2022,1
"Finzer, W.","Cheng, Y.",2022,1
"Finzer, W.","Bergner, Y.",2022,1
"Goss, W.","Mazalek, A.",2022,1
"Goss, W.","Tarun, A. P.",2022,1
"Goss, W.","Dey, I.",2022,1
"Goss, W.","Hirshfield, L.",2022,1
"Goss, W.","Yang, L.",2022,1
"Goss, W.","Zheng, L.",2022,1
"Goss, W.","Zaccagnini, L.",2022,1
"Goss, W.","Tissenbaum, M.",2022,1
"Goss, W.","Passonneau, R. J.",2022,1
"Goss, W.","Passonneau, R.",2022,1
"Goss, W.","Hadinezhad, S.",2022,1
"Goss, W.","Tibu, T.",2022,1
"Goss, W.","Andric, V.",2022,1
"Lindsay, W.","Lo, A. S.",2022,1
"Lindsay, W.","Allen, A.",2022,1
"Lindsay, W.","Herrmann-Abell, C. F.",2022,1
"Lindsay, W.","O'connor, K.",2022,1
"Lindsay, W.","Glidewell, L.",2022,1
"Payne, W.","Guggenheim, A.",2022,1
"Payne, W.","Perret, B.",2022,1
"Payne, W.","Walsh, B.",2022,1
"Payne, W.","Akram, B.",2022,1
"Payne, W.","Dalton, B.",2022,1
"Payne, W.","Castro-Norwood, F.",2022,1
"Payne, W.","Moore, K.",2022,1
"Payne, W.","McDermott, K.",2022,1
"Payne, W.","Yoder, S.",2022,1
"Payne, W.","Forsyth, S.",2022,1
"Payne, W.","Yeh, T.",2022,1
"Payne, W.","Cheng, Y.",2022,1
"Payne, W.","Bergner, Y.",2022,1
"Penuel, W. R.","Lo, A. S.",2022,1
"Penuel, W. R.","Allen, A.",2022,1
"Penuel, W. R.","Mawasi, A.",2022,1
"Penuel, W. R.","Cortez, A.",2022,1
"Penuel, W. R.","McKoy, A.",2022,1
"Penuel, W. R.","Herrmann-Abell, C. F.",2022,1
"Penuel, W. R.","O'connor, K.",2022,1
"Penuel, W. R.","Wingert, K.",2022,1
"Penuel, W. R.","Glidewell, L.",2022,1
"Penuel, W. R.","Lindsay, W.",2022,1
"Wang, X. C.","Sheridan, M.",2022,1
"Chen, X.","Dong, C.",2022,1
"Chen, X.","Wang, T.",2022,1
"Chen, X.","Xu, T.",2022,1
"Chen, X.","Liu, X.",2022,1
"Xu, X.","Xu, J.",2022,1
"Hu, X.","Lee, C. N. H.",2022,1
"Hu, X.","Tsang, H. Y. H.",2022,1
"Hu, X.","Sun, Y.",2022,1
"Zhou, X.","Guo, B.",2022,1
"Zhou, X.","Lyu, H.",2022,1
"Zhou, X.","Bai, Z.",2022,1
"Huang, X.","Kestin, G.",2022,1
"Huang, X.","Shah, Z.",2022,1
"Yuan, X.","Barrett, A.",2022,1
"Yuan, X.","Dai, C.",2022,1
"Yuan, X.","West, L.",2022,1
"Yuan, X.","Bhowmik, S.",2022,1
"Yuan, X.","Southerland, S.",2022,1
"Yuan, X.","Dai, Z.",2022,1
"Zhang, X.","Dong, C.",2022,1
"Zhang, X.","Ghasempour, E.",2022,1
"Zhang, X.","Wang, T.",2022,1
"Zhang, X.","Xu, T.",2022,1
"Zhang, X.","Chen, X.",2022,1
"Zhang, X.","Liu, X.",2022,1
"Tu, X.","Maltese, A.",2022,1
"Tu, X.","Marin, A.",2022,1
"Tu, X.","Kern, A.",2022,1
"Tu, X.","Wang, C.",2022,1
"Tu, X.","Keefe, D.",2022,1
"Tu, X.","Yang, J.",2022,1
"Tu, X.","Cosic, L.",2022,1
"Tu, X.","Vogelstein, L.",2022,1
"Tu, X.","Orellana, M.",2022,1
"Tu, X.",Meixi,2022,1
"Tu, X.","Zhou, M.",2022,1
"Tu, X.","Kelton, M.",2022,1
"Tu, X.","Vickery, M.",2022,1
"Tu, X.","Zhong, Q.",2022,1
"Tu, X.","Zohar, R.",2022,1
"Tu, X.","Lee, S. J.",2022,1
"Tu, X.","Dorr, S.",2022,1
"Tu, X.","Adebola, S.",2022,1
"Tu, X.","Diaz, V.",2022,1
"Liu, X.","Dong, C.",2022,1
"Liu, X.","Wang, T.",2022,1
"Liu, X.","Xu, T.",2022,1
"Wei, X.","Brown, B. A.",2022,1
"Wei, X.","Pimentel, D. R.",2022,1
"Wei, X.","Beale, J.",2022,1
"Wei, X.","Orfanos, M.",2022,1
"Wei, X.","Escudé, M.",2022,1
"Wei, X.","Mann, M.",2022,1
"Wei, X.","Bhargava, P.",2022,1
"Wei, X.","Tran, T. C.",2022,1
"Cabadas, X.","Velasquez, V.",2022,1
"Feng, X.","Zhang, X.",2022,1
"Cang, X.","Mazalek, A.",2022,1
"Cang, X.","Tarun, A. P.",2022,1
"Cang, X.","Yang, L.",2022,1
"Cang, X.","Zheng, L.",2022,1
"Cang, X.","Zaccagnini, L.",2022,1
"Cang, X.","Passonneau, R. J.",2022,1
"Cang, X.","Hadinezhad, S.",2022,1
"Cang, X.","Tibu, T.",2022,1
"Cang, X.","Andric, V.",2022,1
"Kali, Y.","Cheng, B. H.",2022,1
"Kali, Y.","Wegemer, C.",2022,1
"Kali, Y.","Poortman, C.",2022,1
"Kali, Y.","Mercier, E.",2022,1
"Kali, Y.","Valin, G.",2022,1
"Kali, Y.","Aridor, K.",2022,1
"Kali, Y.","Gomez, K.",2022,1
"Kali, Y.","Lawrence, L.",2022,1
"Kali, Y.","Borge, M.",2022,1
"Kali, Y.","Benichou, M.",2022,1
"Kali, Y.","Lavie-Alon, N.",2022,1
"Kali, Y.","Sagy, O.",2022,1
"Kali, Y.","Arce-Trigatti, P.",2022,1
"Kali, Y.","Shaham, R. D.",2022,1
"Kali, Y.","McKenney, S.",2022,1
"Kali, Y.","Lee, U.",2022,1
"Zhang, Y.","Smith, J.",2022,1
"Zhang, Y.","Sullivan, K.",2022,1
"Dimitriadis, Y.","Martínez-Monés, A.",2022,1
"Dimitriadis, Y.","Villa-Torrano, C.",2022,1
"Dimitriadis, Y.","Hernández-Leo, D.",2022,1
"Dimitriadis, Y.","Gómez-Sánchez, E.",2022,1
"Dimitriadis, Y.","Amarasinghe, I.",2022,1
"Dimitriadis, Y.","Pérez, J. C.",2022,1
"Dimitriadis, Y.","Asensio-Pérez, J. I.",2022,1
"Dimitriadis, Y.","Manathunga, K.",2022,1
"Dimitriadis, Y.","Lorenzo, M. B.",2022,1
"Copur-Gencturk, Y.","Atabas, S.",2022,1
"Kafai, Y.","Morales-Navarro, L.",2022,1
"Han, Y.","Lee, S.",2022,1
"Han, Y.","Han, S.",2022,1
"Peng, Y.","Chan, A.",2022,1
"Peng, Y.","Zhang, W. C.",2022,1
"Peng, Y.","Wang, Y.",2022,1
"Qi, Y.","Kinsey, D.",2022,1
"Qi, Y.","Chen, X.",2022,1
"Zhu, Y.","Liang, Y.",2022,1
"Cheng, Y.","Guggenheim, A.",2022,1
"Cheng, Y.","Perret, B.",2022,1
"Cheng, Y.","Walsh, B.",2022,1
"Cheng, Y.","Akram, B.",2022,1
"Cheng, Y.","Dalton, B.",2022,1
"Cheng, Y.","Castro-Norwood, F.",2022,1
"Cheng, Y.","Moore, K.",2022,1
"Cheng, Y.","McDermott, K.",2022,1
"Cheng, Y.","Yoder, S.",2022,1
"Cheng, Y.","Forsyth, S.",2022,1
"Cheng, Y.","Yeh, T.",2022,1
"Chen, Y.","Starrett, E.",2022,1
"Chen, Y.","Ha, H.",2022,1
"Zhao, Y.","Chaney, K. P.",2022,1
"Zhao, Y.","Kao, S.",2022,1
"Han, Y.","Chai, A.",2022,1
"Han, Y.","Tan, J.",2022,1
"Han, Y.","Su, J.",2022,1
"Han, Y.",Lyna,2022,1
"Han, Y.","Lyu, Q.",2022,1
"Kim, Y.","Altuwaiyan, A.",2022,1
"Kim, Y.","Stoiber, A.",2022,1
"Kim, Y.","Colombino, J.",2022,1
"Kim, Y.","Wardrip, P. S.",2022,1
"Bergner, Y.","Guggenheim, A.",2022,1
"Bergner, Y.","Perret, B.",2022,1
"Bergner, Y.","Walsh, B.",2022,1
"Bergner, Y.","Akram, B.",2022,1
"Bergner, Y.","Dalton, B.",2022,1
"Bergner, Y.","Castro-Norwood, F.",2022,1
"Bergner, Y.","Moore, K.",2022,1
"Bergner, Y.","McDermott, K.",2022,1
"Bergner, Y.","Yoder, S.",2022,1
"Bergner, Y.","Forsyth, S.",2022,1
"Bergner, Y.","Yeh, T.",2022,1
"Bergner, Y.","Cheng, Y.",2022,1
"Kim, Y. J.","Altuwaiyan, A.",2022,1
"Kim, Y. J.","Stoiber, A.",2022,1
"Kim, Y. J.","Walsh, B.",2022,1
"Kim, Y. J.","Magerko, B.",2022,1
"Kim, Y. J.","Dalton, B.",2022,1
"Kim, Y. J.","Breazeal, C.",2022,1
"Kim, Y. J.","Long, D.",2022,1
"Kim, Y. J.","Haberl, E.",2022,1
"Kim, Y. J.","Wilson, E.",2022,1
"Kim, Y. J.","Stump, G. S.",2022,1
"Kim, Y. J.","Lin, G. C.",2022,1
"Kim, Y. J.","Zhang, H.",2022,1
"Kim, Y. J.","Smilack, J.",2022,1
"Kim, Y. J.","Carter, J.",2022,1
"Kim, Y. J.","Scianna, J.",2022,1
"Kim, Y. J.","Tian, J.",2022,1
"Kim, Y. J.","Aliabadi, R.",2022,1
"Kim, Y. J.","Forsyth, S.",2022,1
"Kim, Y. J.","Yeh, T.",2022,1
"Kubota, Y.","Suzuki, H.",2022,1
"Kubota, Y.","Kato, H.",2022,1
"Hod, Y.","Cheng, B. H.",2022,1
"Hod, Y.","Chan, C. K. K.",2022,1
"Hod, Y.","Wegemer, C.",2022,1
"Hod, Y.","Poortman, C.",2022,1
"Hod, Y.","Mercier, E.",2022,1
"Hod, Y.","Zhu, G.",2022,1
"Hod, Y.","Hewitt, J.",2022,1
"Hod, Y.","Strobel, J.",2022,1
"Hod, Y.","Gomez, K.",2022,1
"Hod, Y.","Romkey, L.",2022,1
"Hod, Y.","Lawrence, L.",2022,1
"Hod, Y.","Borge, M.",2022,1
"Hod, Y.","Benichou, M.",2022,1
"Hod, Y.","Singer, M.",2022,1
"Hod, Y.","Arce-Trigatti, P.",2022,1
"Hod, Y.","Raman, P.",2022,1
"Hod, Y.","Khan, R.",2022,1
"Hod, Y.","McKenney, S.",2022,1
